Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	rate_neo	tree_length
0	-1239.348	-1450.33	210.9825	0.6705247	7.044191	0.9925552	2.906958
6	-1235.074	-1445.978	210.9038	0.8531501	4.143397	1.036386	3.269271
12	-1236.131	-1446.404	210.2723	0.8321386	4.410425	1.532633	3.359662
18	-1237.555	-1447.692	210.1376	0.7975382	4.157432	2.22009	3.255148
24	-1248.322	-1459.971	211.6487	0.84554	3.827795	1.827663	2.516882
30	-1244.089	-1455.153	211.0639	0.8152816	4.977829	1.122872	2.997487
36	-1244.518	-1454.556	210.0386	0.5701022	4.595175	1.470837	3.642343
42	-1244.026	-1453.581	209.5552	0.6131912	3.773577	1.605872	3.993529
48	-1239.346	-1450.264	210.9177	0.7139733	4.382492	1.605872	3.021364
54	-1240.819	-1450.456	209.6375	0.6000652	3.41222	1.953923	3.901586
60	-1243.834	-1453.967	210.1326	0.6829475	3.174669	1.953923	3.622304
66	-1244.645	-1454.786	210.1401	0.7347411	2.897732	2.428319	3.504606
72	-1242.011	-1452.412	210.4008	0.6733205	4.531255	1.210202	3.504606
78	-1244.149	-1455.227	211.0784	0.7597668	4.298836	1.944371	2.780509
84	-1246.585	-1457.65	211.0659	0.8831212	4.096512	1.86993	2.780509
90	-1235.565	-1447.553	211.9878	0.8951986	4.525446	1.710283	2.173534
96	-1237.435	-1448.055	210.6196	0.939078	3.687396	1.860634	3.104053
102	-1232.117	-1443.835	211.7187	0.7828436	4.164123	1.384839	2.634155
108	-1236.219	-1447.035	210.8158	0.827438	4.238148	1.276808	3.190665
114	-1244.831	-1456.5	211.6691	0.8966075	3.929112	0.9436657	2.884921
120	-1242.669	-1452.45	209.7813	0.637236	3.369558	1.666493	3.911959
126	-1251.814	-1461.93	210.1157	0.7331639	2.827304	1.65722	3.797553
132	-1251.048	-1461.999	210.9507	0.6156482	4.984184	1.524602	2.988259
138	-1249.336	-1460.578	211.2416	0.6706422	5.609725	1.342631	2.761335
144	-1250.852	-1461.662	210.8098	0.7439568	5.517518	1.890767	2.761335
150	-1256.174	-1466.779	210.6054	0.7150322	3.905915	1.329152	3.420561
156	-1252.541	-1462.746	210.2042	0.7417549	3.765642	1.790984	3.474832
162	-1255.067	-1464.713	209.6457	0.710338	3.553621	0.9460006	4.248899
168	-1246.861	-1457.554	210.6922	0.723192	3.553621	1.317645	3.44392
174	-1250.703	-1461.118	210.4145	0.6310727	4.388887	1.317645	3.494314
180	-1240.742	-1451.426	210.6839	0.6310727	4.776594	1.317645	3.267642
186	-1242.669	-1452.849	210.1797	0.7184845	4.151274	2.253334	3.267642
192	-1245.917	-1458.003	212.0862	0.9457334	4.12409	1.650245	2.185392
198	-1247.521	-1459.415	211.8948	0.8983509	4.12409	1.360664	2.472783
204	-1245.887	-1457.534	211.6476	0.8730362	3.581307	2.088806	2.458044
210	-1247.969	-1458.812	210.8434	0.7055886	3.912822	2.088806	2.981516
216	-1249.375	-1460.987	211.6127	0.8810146	3.36088	2.038203	2.545028
222	-1240.491	-1452.285	211.7942	0.8639921	4.273032	0.9039693	2.785448
228	-1238.25	-1449.858	211.608	0.8418554	4.558506	1.346321	2.608339
234	-1236.741	-1448.192	211.451	0.8806602	5.16133	1.197141	2.651192
240	-1247.926	-1459.46	211.5332	0.861688	4.483802	1.260922	2.699285
246	-1243.085	-1454.114	211.0287	0.7419784	4.004462	2.490732	2.699285
252	-1233.707	-1444.687	210.9803	0.8430823	3.850345	2.490732	2.699285
258	-1230.401	-1441.92	211.5189	1.043227	3.375336	1.217731	2.851736
264	-1243.756	-1454.812	211.0561	1.042238	4.889745	0.9829891	2.961767
270	-1240.181	-1452.018	211.837	1.042238	3.786901	2.032291	2.203229
276	-1240.771	-1451.957	211.186	0.816906	3.689594	2.260609	2.696303
282	-1261.031	-1472.367	211.3362	0.8891348	7.478612	1.699682	2.135239
288	-1249.685	-1461.475	211.7897	0.8203087	5.273815	1.596895	2.261636
294	-1239.451	-1450.316	210.8651	0.6709263	4.019967	1.308127	3.281131
300	-1251.514	-1463.165	211.6509	0.9325637	5.601099	1.064741	2.497832
306	-1257.221	-1469.906	212.6854	1.077566	4.507645	1.064741	1.932073
312	-1240.016	-1449.942	209.9262	0.6032982	4.165591	1.355112	3.817075
318	-1234.837	-1445.959	211.1217	0.5945965	4.150238	1.355112	3.126366
324	-1237.779	-1448.689	210.91	0.6268107	4.303228	1.355112	3.203716
330	-1237.582	-1448.616	211.0337	0.8760886	3.822657	1.355112	3.07701
336	-1237.282	-1447.954	210.6718	0.6737756	3.93551	2.051151	3.111427
342	-1240.062	-1450.815	210.7534	0.6760381	4.309531	1.479222	3.209742
348	-1253.821	-1464.456	210.6344	0.6796044	4.309531	1.479222	3.277934
354	-1241.201	-1452.122	210.9212	0.8545646	3.947372	1.069518	3.277934
360	-1248.992	-1460.635	211.643	0.9601575	3.56574	1.069518	2.864471
366	-1254.634	-1466.272	211.6384	0.9326332	4.115146	1.164437	2.71421
372	-1245.146	-1456.699	211.5537	0.9807488	4.513401	0.9615913	2.778149
378	-1244.975	-1455.951	210.9753	1.017187	3.81886	1.127908	3.143651
